timestamp,1年期国债收益率,EURIBOR:6个月,GC001:收盘价,LIBOR:美元:3个月,USDCNH:即期汇率,上证综合指数,中国:SHIBOR:隔夜,中国:iCPI:交通和通信:日环比,中国:iCPI:其他用品和服务:日环比,中国:iCPI:医疗保健:日环比,中国:iCPI:居住:日环比,中国:iCPI:教育文化和娱乐:日环比,中国:iCPI:生活用品及服务:日环比,中国:iCPI:衣着:日环比,中国:iCPI:食品烟酒:日环比,中国:中间价:美元兑人民币,中国:互联网搜索指数:找工作,中国:互联网搜索指数:招聘,"中国:价格:螺纹钢(HRB400,20mm)",中国:出厂价:石油焦(2#B):武汉石化,中国:华东:开工率:聚氯乙烯:下游,中国:华北:开工率:聚氯乙烯:下游,中国:华南:开工率:聚氯乙烯:下游,中国:开工率:乙二醇(非乙烯法),中国:开工率:产能(<100万吨):焦化企业(230家),中国:开工率:尿素,中国:开工率:汽车轮胎(全钢胎),中国:开工率:汽车轮胎(半钢胎),中国:开工率:甲醇,中国:开工率:电炉,中国:开工率:石油沥青装置,中国:开工率:纯碱,中国:开工率:线材:主要钢厂,中国:开工率:聚氯乙烯,中国:开工率:聚氯乙烯:上游,中国:开工率:聚苯乙烯,中国:开工率:聚苯乙烯泡沫,中国:开工率:苯乙烯,中国:开工率:螺纹钢:主要钢厂,中国:水泥价格指数,"中国:现货价(到岸价):焦煤(峰景矿,A:10.5%,V:21.5%,S:0.61%,G:87,Y:19,Mt:10%,CSR74,澳大利亚产)",中国:经销价:汽油(93#IV):成都中石化,中国出口集装箱运价指数:综合指数,中国进口原油运价指数:综合指数,中国进口集装箱运价指数:综合指数,中国香港:政府债券收益率:3月,中间价:欧元兑人民币,义乌中国小商品指数:五金及电料类:价格指数,义乌中国小商品指数:五金及电料类:出口价格指数,义乌中国小商品指数:体育娱乐用品类:价格指数,义乌中国小商品指数:体育娱乐用品类:出口价格指数,义乌中国小商品指数:出口价格指数,义乌中国小商品指数:工艺品类:价格指数,义乌中国小商品指数:工艺品类:出口价格指数,义乌中国小商品指数:总价格指数,义乌中国小商品指数:护理及美容用品类:价格指数,义乌中国小商品指数:护理及美容用品类:出口价格指数,义乌中国小商品指数:文化办公用品类:价格指数,义乌中国小商品指数:文化办公用品类:出口价格指数,义乌中国小商品指数:日用品类:价格指数,义乌中国小商品指数:日用品类:出口价格指数,义乌中国小商品指数:服装服饰类:价格指数,义乌中国小商品指数:服装服饰类:出口价格指数,义乌中国小商品指数:玩具类:价格指数,义乌中国小商品指数:玩具类:出口价格指数,义乌中国小商品指数:电子电器类:价格指数,义乌中国小商品指数:电子电器类:出口价格指数,义乌中国小商品指数:箱包类:价格指数,义乌中国小商品指数:箱包类:出口价格指数,义乌中国小商品指数:网上价格指数,义乌中国小商品指数:订单价格指数,义乌中国小商品指数:辅料和包装类:价格指数,义乌中国小商品指数:辅料和包装类:出口价格指数,义乌中国小商品指数:针、纺织品类:出口价格指数,义乌中国小商品指数:钟表眼镜类:价格指数,义乌中国小商品指数:钟表眼镜类:出口价格指数,义乌中国小商品指数:鞋类:价格指数,义乌中国小商品指数:鞋类:出口价格指数,义乌中国小商品指数:首饰类:价格指数,义乌中国小商品指数:首饰类:出口价格指数,出厂价:液化气(汽运):荆门石化,加拿大:基准债券收益率:5年,南华工业品指数,南华综合指数,南华能化指数,南华金属指数,印尼:日用商品现价:咖啡:棉兰,印尼:日用商品现价:天然棕榈油:棉兰,印度:国债收益率:3月,原油运输指数(BDTI),唐山:市场价(不含税):废钢(6-8mm),地缘政治威胁指数,地缘政治行为指数,地缘政治风险指数,山东:价格:方坯(Q235),山东:库提价:港口内贸燃料油(4#船用),德国:上市联邦证券利率期限结构:1年期,成品油运输指数(BCTI),收盘价:焦炭,收盘价:美元兑韩元,新加坡:国库券收益率:6个月,日元指数,日本:企业债有效收益率:综合,期货收盘价(活跃合约):焦煤,期货结算价(活跃合约):IPE布油,期货结算价(活跃合约):NYMEX轻质原油,欧元兑美元,欧元区:公债收益率:即期利率收益率曲线:所有债券:6个月,"武汉:价格:热轧板卷(Q235B,3.0mm)","河南:车板价:焦煤(A≤10%,V:25-27%,S≤0.5%,G>75,Mt:8%,平顶山产)",法国:国债收益率:1个月,波罗的海干散货指数(BDI),泰国:债券市场协会指数:总收益:政府债券指数,温州指数:温州地区民间融资综合利率,温州指数:温州地区民间融资综合利率:社会直接融资利率,美元兑日元,美元指数,美国:5年期盈亏平衡通胀率:非季调,花旗中国经济意外指数,花旗十国集团经济意外指数,花旗新兴市场经济意外指数,花旗欧洲经济意外指数,花旗美国经济意外指数,英镑兑美元,菲律宾:国债收益率:6个月,越南:国债收益率:1年,运价:液化气(压力货):华南-海防港,远东干散货指数(FDI):综合指数,远东干散货指数(FDI):运价指数,银行间同业拆借加权利率:7天,银行间质押式回购加权利率:7天,韩国:KOSPI指数,韩国:国债收益率:3年,黎城:价格(干基含税):铁精粉(66%)
2003-08-01,,2.1721,,1.1354 ,,"1,455.1032 ",,,,,,,,,,8.277,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,077.6200 ",,,0.9268,9.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8929,,,,,"10,375.6667 ","3,424.7097 ",,751.3226 ,,108.9833,179.277,137.3968,,,2.2684,"1,028.0161 ",,"1,178.0484 ",,98.4984,0.6403 ,,28.4317,31.5723,1.1147,,"3,389.3548 ",,2.0994,"2,283.5645 ",153.7389,,,18.571,97.2519,1.8877,,32.5355,-14.0032,9.7032,48.029,1.5922,6.7773,,,,,,2.2356,732.5345 ,4.6142,
2003-09-01,,2.1766,,1.1425 ,,"1,403.2995 ",,,,,,,,,,8.2771,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,109.6300 ",,,0.783,9.2679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9837,,,,,"10,873.9667 ","3,663.5500 ",,"1,020.0667 ",,97.768,145.9915,118.7183,,,2.2213,963.0667 ,,"1,164.5967 ",,101.17,0.8070 ,,26.6303,28.3363,1.1275,,"3,370.0000 ",,2.0877,"2,472.8000 ",151.2801,,,14.851,95.6673,1.8963,,44.82,-21.18,44.0233,50.9567,1.6158,6.8981,,,,,,2.8836,742.7747 ,4.2493,
2003-10-01,,2.1738,,1.1583 ,,"1,374.1949 ",,,,,,,,,,8.2768,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,101.7980 ",,,0.1868,9.6569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0423,,,,,"10,658.2581 ","4,123.9032 ",,"1,085.0806 ",,91.4841,129.5932,107.5534,,,2.2716,804.4194 ,,"1,166.3000 ",,104.8442,0.7261 ,,28.7455,30.4748,1.1691,,"3,538.7097 ",,2.0784,"4,159.4194 ",148.1166,,,9.5381,92.0777,1.9797,,35.2226,-21.4484,44.4194,43.1516,1.6767,7.2491,,,,,,3.1096,753.8681 ,4.2629,
2003-11-01,,2.2235,,1.1723 ,,"1,361.9146 ",,,,,,,,,,8.2769,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,084.8875 ",,,0.1223,9.6789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1243,,,,,"10,150.5333 ","4,284.8333 ",,"1,459.4000 ",,93.1843,152.3481,117.2732,,,2.3623,921.0000 ,,"1,186.5100 ",,105.2357,0.7363 ,,28.6343,30.7323,1.1715,,"3,705.6667 ",,2.077,"4,267.4333 ",143.0636,,,9.1867,91.8603,2.0227,,46.79,1.8067,50.0333,61.55,1.6911,7.485,,,,,,2.6873,789.6063 ,4.768,
2003-12-01,,2.1963,,1.1703 ,,"1,471.6404 ",,,,,,,,,,8.277,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,087.1288 ",,,0.0242,10.1492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.979,,,,,"10,571.8968 ","4,358.0640 ",,"1,964.7276 ",,112.7483,166.6302,131.9602,,,2.3013,"1,069.0000 ",,"1,191.9226 ",,105.4561,0.7077 ,,29.5348,32.3019,1.2318,,"3,909.6774 ",,2.0926,"4,648.5018 ",142.4601,,,7.6332,88.3348,2.0368,,61.8774,13.2613,70.2032,76.0387,1.7532,7.5205,,,,,,2.1419,800.7819 ,4.8616,
2004-01-01,,2.1176,,1.1294 ,,"1,593.4944 ",,,,,,,,,,8.2769,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,095.0920 ",,,0.0256,10.4433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7688,,,,,"10,838.1000 ","4,221.7243 ",,"2,112.4229 ",,107.9699,127.1111,114.1433,,,2.1391,"1,133.3548 ",,"1,183.4258 ",,105.7502,0.6872 ,,30.4374,34.0153,1.2589,,"4,132.5806 ",,2.0546,"5,209.1219 ",143.5461,,,6.4398,86.5081,1.9697,37.95,45.3172,16.943,46.8269,53.7301,1.8193,7.666,,,,,,2.471,847.2145 ,4.8905,
2004-02-01,,2.0865,,1.1240 ,,"1,680.6307 ",,,,,,,,,,8.2771,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,059.1505 ",,,0.0317,10.4567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.525,,,,,"11,377.9500 ","4,191.7459 ",,"1,672.5238 ",,104.9355,131.7462,116.2215,,,2.0949,"1,434.3214 ",,"1,166.7702 ",,105.2573,0.6348 ,,30.2979,34.3229,1.2632,,"4,522.6190 ",,2.0387,"5,447.7619 ",146.2777,,,6.67,86.3957,2.2099,35.6155,19.3798,26.1738,30.6131,4.2298,1.8665,8.0244,,,,,,2.217,868.6026 ,4.83,
2004-03-01,,2.0201,,1.1123 ,,"1,707.2506 ",,,,,,,,,,8.2771,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,055.0106 ",,,0.0612,10.1622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3151,,,,,"11,917.8000 ","4,161.7676 ",,"1,425.6667 ",,104.711,176.9208,133.8902,,,1.9674,"1,297.9677 ",,"1,166.6946 ",,104.119,0.6885 ,,32.6384,36.6541,1.2271,,"4,703.7634 ",,2.0188,"5,147.0753 ",148.3136,,,8.6855,88.4506,2.2691,30.1376,-18.0441,14.1,-23.2129,-38.2022,1.8271,8.9575,,,,,,1.9134,875.8776 ,4.5976,
2004-04-01,,2.0532,,1.1473 ,,"1,698.0931 ",,,,,,,,,,8.2769,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,075.9746 ",,,0.0843,9.9638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6727,,,,,"12,475.9500 ","4,130.7730 ",,"1,167.0000 ",,122.496,204.2121,149.5113,,,2.0813,918.5167 ,,"1,150.6700 ",,105.8493,0.7537 ,,32.7893,36.424,1.2006,,"4,773.0000 ",,2.0347,"4,544.4667 ",146.466,,,7.2057,89.6583,2.3723,19.68,-1.1667,28.5067,-23.2133,8.0967,1.808,8.9397,,,,,,2.0864,907.7625 ,4.5425,
2004-05-01,,2.1346,,1.2479 ,,"1,567.1500 ",,,,,,,,,,8.277,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,098.8082 ",,,0.3332,9.8795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9048,,,,,"13,034.1000 ","4,099.7784 ",,"1,245.1532 ",,91.9692,159.863,121.7812,,,2.2426,985.1210 ,,"1,175.8323 ",,102.0416,0.7410 ,,36.7755,40.0816,1.1999,,"4,373.6774 ",,2.0384,"3,624.9516 ",144.5702,,,12.0729,90.5497,2.5006,15.4226,9.2226,35.9452,-19.9258,42.2161,1.7868,8.6121,,,,,2.2435,2.1972,804.6442 ,4.3903,
2004-06-01,,2.1878,,1.4945 ,,"1,467.4379 ",,,,,,,,,,8.2767,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,122.9930 ",,,0.324,10.0386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.185,979.0295 ,993.1249 ,"1,002.9396 ",966.2824 ,"13,592.2500 ","4,068.7838 ",,"1,453.9917 ",,107.0846,180.2953,138.0796,,,2.3487,"1,117.0583 ",,"1,158.7267 ",,104.1437,0.8980 ,,35.613,38.2043,1.2146,,"4,248.3333 ",,2.0097,"2,900.7667 ",144.2661,,,9.4517,89.1423,2.5293,0.1867,18.1433,55.9467,-2.01,41.8067,1.8293,8.9887,,,,,2.4144,2.4116,770.5010 ,4.282,
2004-07-01,,2.1869,,1.6250 ,,"1,422.8448 ",,,,,,,,,,8.2767,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,136.2133 ",,,0.2703,10.1587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9797,988.3474 ,981.2129 ,"1,016.5078 ",975.5407 ,"14,150.4000 ","4,037.7892 ",,"1,486.2903 ",,120.326,160.9302,130.9329,,,2.3013,"1,087.0000 ",,"1,157.7355 ",,103.8316,0.8819 ,,37.3374,40.5265,1.2274,,"4,316.4516 ",,2.0063,"3,744.0323 ",144.5457,,,9.2577,88.2471,2.3965,-34.5194,-7.1806,28.6742,-9.5323,-17.1968,1.8439,8.97,,,,,2.3406,2.3391,747.3761 ,4.1968,
2004-08-01,,2.1694,,1.6668 ,,"1,359.9016 ",,,,,,,,,,8.2768,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,135.2959 ",,,0.5629,10.0814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8206,997.2241 ,964.5324 ,992.9844 ,"1,000.2482 ","14,717.7000 ","4,006.2865 ",,"1,365.5645 ",,124.4708,175.1206,138.1541,,,2.24,"1,005.5484 ",,"1,158.5548 ",,103.2519,0.8226 ,,41.4139,44.8058,1.2184,,"4,625.8065 ",,2.0087,"4,163.4355 ",144.8257,,,10.2806,88.8719,2.3568,-52.5258,-26.8968,0.7516,9.2742,-65.8419,1.8204,8.4941,,,,,2.3609,2.2842,768.2203 ,3.8355,
2004-09-01,,2.1993,,1.8950 ,,"1,366.6327 ",,,,,,,,,,8.2767,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,167.8080 ",,,0.8193,10.0908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0157,"1,026.5143 ",988.2199 ,989.9262 ,"1,045.8090 ","15,275.8500 ","3,975.2919 ",,"1,365.6667 ",,129.9066,187.4335,152.4345,,,2.308,"1,034.2667 ",,"1,148.1933 ",,103.295,0.7313 ,,42.41,45.4893,1.2209,2.1103,"4,677.3333 ",,2.006,"4,143.7333 ",146.3177,,,10.0567,88.7543,2.255,-28.5367,-53.48,-2.9,23.1533,-101.4833,1.7927,8.9494,,,,,2.2818,2.1311,835.1870 ,3.587,
2004-10-01,,2.1913,,2.0795 ,,"1,363.8018 ",,,,,,,,,,8.2765,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,194.9285 ",,,0.621,10.3149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9615,"1,060.7686 ",981.5026 ,998.2392 ,"1,095.3853 ","15,834.0000 ","3,944.2973 ",,"2,645.6022 ",,97.684,148.4504,119.026,,,2.2669,"1,313.9247 ",,"1,142.2548 ",,103.6227,0.7130 ,,48.8713,52.7476,1.2504,2.0926,"4,612.2581 ",,2.0144,"4,517.8710 ",146.3709,,,8.808,86.8586,2.3677,2.443,-56.5613,8.7871,-4.9355,-83.8796,1.8072,9.1384,,,,,2.2462,2.1569,848.9498 ,3.5402,
2004-11-01,,2.2167,,2.3025 ,,"1,343.9394 ",,,,,,,,,,8.2765,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,185.3882 ",,,0.0417,10.7148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9111,"1,059.6356 ",973.0427 ,972.6133 ,"1,111.1030 ","16,392.1500 ","3,913.3027 ",,"3,056.4444 ",,100.0371,155.5188,125.483,,,2.2516,"1,767.3111 ",,"1,087.1733 ",,105.8776,0.6939 ,,44.9473,48.6418,1.2997,2.1085,"4,603.6667 ",,2.0378,"5,289.8000 ",146.1192,,,4.6278,83.5898,2.6203,30.2989,-30.5267,19.83,-47.7833,-8.0844,1.8595,9.1814,,,,,2.2189,2.0548,861.7299 ,3.4181,
2004-12-01,,2.2068,,2.4995 ,,"1,304.7925 ",,,,,,,,,,8.2765,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,178.3520 ",,,0.097,11.0732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6541,"1,064.7198 ",971.1440 ,935.7170 ,"1,140.7319 ","16,959.4500 ","3,881.8000 ",,"2,309.7727 ",,79.4639,142.2156,107.3844,,,2.2159,"1,665.5028 ",,"1,051.4219 ",,105.4434,0.6466 ,,40.4069,43.4916,1.3407,2.0982,"4,863.5938 ",,2.0409,"5,347.5170 ",147.0821,,,3.7178,81.5925,2.6766,20.1469,-8.9094,8.775,-43.1,23.1281,1.9297,9.2761,,,,,2.1002,1.8286,873.0969 ,3.28,
2005-01-01,,2.192,,2.6610 ,,"1,236.8294 ",,,,,,,,,,8.2765,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,143.7167 ",,,0.3865,10.908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6326,"1,079.3206 ",970.8284 ,904.4461 ,"1,185.4258 ","18,292.5032 ","3,643.6145 ",,"1,547.7830 ",,77.3635,126.4127,99.387,,,2.2303,"1,463.6100 ",,"1,037.9839 ",,106.3274,0.6429 ,,44.149,46.9703,1.3121,2.0855,"5,118.0645 ",,2.0387,"4,500.8534 ",147.4095,,,3.1703,83.0542,2.5781,13.0968,2.8484,3.3355,-1.6839,6.0419,1.8797,8.9537,,,,,2.06,1.846,904.1694 ,3.6558,834.6154 
2005-02-01,,2.1846,,2.8237 ,,"1,277.3305 ",,,,,,,,,,8.2765,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,147.0450 ",,,1.1543,10.7753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5754,"1,125.1784 ",989.9655 ,938.2182 ,"1,241.2394 ","20,867.3929 ","3,630.5714 ",,"1,497.6071 ",,105.7858,108.7996,109.608,,,2.2364,"1,204.1071 ",,"1,021.8179 ",,104.4079,0.6611 ,,46.0914,48.4796,1.3014,2.0854,"5,329.2857 ",,2.0374,"4,535.7143 ",148.1225,,,4.9964,83.7336,2.6975,56.225,12.4286,16.2607,71.7714,-29.6536,1.8884,7.913,,,,,2.3318,2.0648,964.8800 ,4.2148,881.0234 
2005-03-01,,2.1933,,3.0294 ,,"1,251.5637 ",,,,,,,,,,8.2765,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,109.1400 ",,,1.9771,10.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7577,"1,169.2362 ","1,057.2836 ",956.0185 ,"1,304.7294 ","23,842.8226 ","4,020.8871 ",,"1,546.9032 ",,87.8553,87.1463,90.4784,,,2.2765,"1,320.4194 ",,"1,007.8129 ",,103.6552,0.6923 ,,53.2916,54.9,1.3182,2.0999,"5,509.6774 ",,2.039,"4,680.6774 ",149.8808,,,5.3061,82.871,2.8745,93.7935,6.8387,37.0032,44.2774,-22.0452,1.9034,7.904,,,,,1.9595,1.707,990.8045 ,4.0494,923.5837 
2005-04-01,,2.1723,,3.1528 ,,"1,200.2449 ",,,,,,,,,,8.2765,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,152.2140 ",,,2.1933,10.7061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5876,"1,187.6712 ","1,057.6821 ",920.7223 ,"1,362.9896 ","22,652.0278 ","3,921.5000 ",,"1,220.1083 ",,72.9703,102.428,86.9366,,,2.185,"1,210.4667 ",,"1,010.1106 ",,102.5208,0.6247 ,,53.7701,53.7753,1.2939,2.0615,"5,508.3333 ",,2.0358,"4,533.7083 ",151.4762,,,7.1203,84.2447,2.7727,72.4078,-19.0489,7.4722,-45.3789,-2.6422,1.896,8.0438,,,,,1.7956,1.291,956.9608 ,3.8557,917.6083 
2005-05-01,,2.1443,,3.2746 ,,"1,104.5004 ",,,,,,,,,,8.2765,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,157.2050 ",,,2.1287,10.5319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.493,"1,185.2460 ","1,055.2892 ",920.0248 ,"1,357.7917 ","23,497.5215 ","3,883.7903 ",,"1,297.6694 ",,90.9937,105.3313,98.7941,,,2.1087,"1,078.1075 ",,"1,002.3462 ",,103.3383,0.6239 ,,49.9767,50.5413,1.2676,2.0263,"5,295.9677 ",,2.0186,"3,514.7823 ",153.1233,,,6.7474,85.7194,2.5723,23.9796,-20.8656,-21.8344,-92.5591,19.4989,1.853,7.3817,,,,,1.7082,1.1554,939.7125 ,3.7143,854.8548 
2005-06-01,,2.1075,,3.4253 ,,"1,085.2521 ",,,,,,,,,,8.2765,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,174.2700 ",,,2.7793,10.0765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2263,"1,265.7294 ","1,099.9026 ",986.0393 ,"1,442.0769 ","21,685.1333 ","3,889.8000 ",,"1,225.0333 ",,69.3158,95.1893,81.7572,,,2.016,"1,023.0333 ",,"1,011.2800 ",,102.6207,0.5903 ,,55.799,56.935,1.2161,1.998,"4,392.6667 ",,2.0173,"2,749.5000 ",154.9183,,,8.6653,88.4113,2.3837,15.7533,-25.9567,-27.8133,-91.5,-2.4133,1.8188,7.2537,,,,,1.5716,1.0952,990.3767 ,3.777,839.8349 
2005-07-01,,2.1343,,3.6144 ,,"1,042.5822 ",,,,,,,,,,8.2227,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,149.0980 ",,,2.9258,9.9319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3355,"1,333.5934 ","1,104.8751 ","1,113.7631 ","1,487.4198 ","20,347.3871 ","4,024.6452 ",,"1,166.3871 ",,116.6594,237.0015,164.7705,,,2.1161,"1,061.0968 ",,"1,036.5613 ",,100.1255,0.5997 ,,58.1239,59.3539,1.2045,2.0292,"3,733.2258 ",,2.0197,"2,210.0323 ",153.0353,,,11.9229,89.701,2.3123,40.6645,15.8032,4.7645,7.3032,14.7258,1.7519,7.7381,,,,,1.5719,1.1931,"1,059.6184 ",4.119,830.9524 
2005-08-01,,2.1595,,3.8041 ,,"1,152.7919 ",,,,,,,,,,8.1016,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,139.5727 ",,,3.221,9.9612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4139,"1,363.5440 ","1,081.4255 ","1,100.8735 ","1,538.2962 ","20,191.5645 ","3,950.5161 ",,"1,046.9677 ",,94.3651,143.2987,116.8876,,,2.1458,"1,029.3548 ",,"1,021.1419 ",,100.3342,0.7139 ,,64.0839,65.3203,1.2299,2.0606,"3,869.3548 ",,2.0223,"2,239.3710 ",148.8786,,,10.5561,87.9213,2.4139,41.8452,40.971,17.1581,91.7516,14.4387,1.7951,7.7198,,,,,1.5852,1.2347,"1,101.2535 ",4.3313,824.4977 
2005-09-01,,2.1651,,3.8983 ,,"1,184.4122 ",,,,,,,,,,8.0921,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,149.2084 ",,,3.3197,9.9292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.465,"1,394.4383 ","1,091.7179 ","1,144.2224 ","1,565.6384 ","20,275.4167 ","4,172.1167 ",,"1,266.0667 ",,78.099,130.9953,103.7675,,,2.1247,"1,646.8333 ",,"1,029.0467 ",,100.0627,0.7017 ,,63.8263,65.5343,1.2254,2.0486,"3,720.3333 ",,2.025,"2,798.7000 ",147.4932,,,11.0473,87.932,2.606,31.0567,52.3467,7.0967,142.6,9.4267,1.8092,8.2742,,,,,1.5544,1.1931,"1,168.6323 ",4.5243,820.0000 
2005-10-01,,2.273,,4.1658 ,,"1,133.9347 ",,,,,,,,,,8.0894,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,156.7677 ",,,3.4435,9.7379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72,"1,465.3941 ","1,120.6492 ","1,186.8544 ","1,653.6134 ","20,163.5484 ","4,525.3226 ",,"1,965.6774 ",,73.7712,105.8159,87.4187,,,2.3029,"1,879.5806 ",,"1,045.5548 ",,97.4387,0.8600 ,,59.7019,62.0968,1.2025,2.1647,"3,388.3871 ",,2.0497,"3,151.8065 ",142.2428,,,14.81,89.711,2.6348,19.8323,40.0258,10.529,119.4194,12.8677,1.7643,8.2035,,,,,1.5587,1.1246,"1,192.9010 ",4.7974,815.6452 
2005-11-01,,2.5011,,4.3531 ,,"1,102.4593 ",,,,,,,,,,8.0839,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,126.8123 ",,,3.5797,9.5442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.894,"1,460.2967 ","1,104.2639 ","1,128.1371 ","1,672.3060 ","20,120.7000 ","4,401.0833 ",,"2,200.1333 ",,70.1967,93.6796,82.0723,,,2.55,"1,512.1667 ",,"1,040.8133 ",,94.84,0.8970 ,,56.3683,58.5613,1.1786,2.367,"3,310.0000 ",,2.1453,"2,913.2333 ",139.9989,,,18.4633,91.5553,2.4737,34.4633,40.17,29.66,100.3033,31.98,1.7346,7.9404,,,,,1.6141,1.1853,"1,255.1290 ",5.0967,800.0000 
2005-12-01,,2.6015,,4.4939 ,,"1,125.4338 ",,,,,,,,,,8.0762,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,091.4740 ",,,3.5781,9.5672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9195,"1,580.5635 ","1,142.1322 ","1,166.1377 ","1,836.3695 ","19,679.3871 ","4,033.0430 ",,"2,063.0050 ",,69.477,131.5339,95.3541,,,2.6352,"1,424.0025 ",,"1,022.7882 ",,94.4784,0.9024 ,,57.5827,59.5446,1.186,2.4575,"3,203.5484 ",,2.2719,"2,292.8082 ",144.414,,,18.3227,90.8949,2.3061,10.8237,37.728,32.1989,71.2892,54.4548,1.7461,7.6235,,,,,1.8118,1.5657,"1,266.5981 ",5.0634,787.7419 
2006-01-01,,2.6502,,4.6029 ,,"1,227.8419 ",,,,,,,,,,8.0661,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,057.1925 ",,,3.4648,9.7789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9138,"1,735.3099 ","1,205.8121 ","1,301.7311 ","2,007.8252 ","22,093.0323 ","3,737.9570 ",,"1,646.0066 ",,89.0438,99.0964,93.7034,,,2.6932,"1,572.4376 ",,983.1054 ,,95.4577,0.8799 ,,63.8434,65.6751,1.2114,2.5006,"3,234.8387 ",,2.2981,"2,264.7380 ",147.4181,,,15.5463,89.1534,2.4094,-7.5559,22.6946,11.6882,83.0172,14.5548,1.7662,6.8698,,,,,1.8755,1.6611,"1,366.2752 ",5.0146,780.0645 
2006-02-01,,2.7255,,4.7570 ,,"1,282.6465 ",,,,,,,,,,8.0502,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,038.4325 ",,,3.6218,9.6193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.08,"1,850.8866 ","1,240.1366 ","1,430.4278 ","2,122.1353 ","20,714.6786 ","3,822.6071 ",,"1,382.8265 ",,90.6175,102.5961,96.5607,,,2.7843,"1,195.2270 ",,969.7143 ,,93.6211,1.0150 ,,61.4661,62.5096,1.1935,2.5657,"3,449.2857 ",,2.3368,"2,442.3000 ",148.0048,,,17.8836,90.3693,2.5979,7.9821,-0.5964,3.7286,68.1964,-32.85,1.7471,6.5618,,,,,1.7249,1.4238,"1,342.4029 ",4.8686,780.0000 
